103	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1e-07 1
99	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.19	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0007896522868499724 1
94	1	r805u02n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.26	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0003888155180308085 10
93	1	r805u02n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.28	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0003888155180308085 1
79	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.19	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 7.443803013251696e-05 1
90	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.21	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00024244620170823283 10
91	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00030702906297578496 1
81	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 9.426684551178853e-05 1
85	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.14	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00015117750706156614 1
78	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.20	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 5.8780160722749125e-05 10
86	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00015117750706156614 10
84	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.18	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00011937766417144358 10
80	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 7.443803013251696e-05 10
92	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00030702906297578496 10
87	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.20	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00019144819761699575 1
83	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.21	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00011937766417144358 1
82	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.22	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 9.426684551178853e-05 10
77	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.25	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 5.8780160722749125e-05 1
88	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.17	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00019144819761699575 10
